nctId,status,studyType,primaryPurpose
NCT04957329,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04550442,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06290141,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03681535,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05180864,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05322200,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05904691,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05134740,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03816358,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05911295,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06192459,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05814731,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05782348,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04188509,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05375201,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05965492,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05736172,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04469556,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03873818,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05439746,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04087590,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05118672,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06243237,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04999449,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06416657,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04808466,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06221787,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04146649,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06123598,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06069817,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05353829,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05674552,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04784585,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05584683,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03271762,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04064762,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04536805,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06221111,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04947501,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04717700,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05739916,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06269445,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02509286,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05041790,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03977194,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06182605,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06254911,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05953389,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06315283,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04107870,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05373784,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05497778,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06371534,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05192759,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06330857,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05464381,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04672551,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05753930,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06290882,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02829424,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05218850,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05203718,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06241235,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06413862,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04743765,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05730777,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03353831,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04361708,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05619744,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04457596,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03456336,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02979977,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04744532,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04557735,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05510232,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06159114,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05884658,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT01461837,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05813665,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06013046,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05662527,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05385861,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06137378,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06098833,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06394882,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05317546,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06177431,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05584085,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05935098,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04478279,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03718637,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03520647,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06317857,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06095050,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04982757,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04174755,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05937191,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06032572,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06039215,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04461691,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04311606,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04096066,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05715138,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06025578,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03745950,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05521022,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05617430,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06302361,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05493527,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06165705,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04721041,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06286189,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05306392,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05950711,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05722093,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04720820,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04477291,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05686174,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06471907,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05218499,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04038619,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04944069,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03396601,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05923294,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04330729,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04659499,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06234072,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05681221,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06350578,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05020028,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03748485,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03012321,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02764541,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06382337,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03365609,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06342791,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03081910,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04889105,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05320822,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02475434,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06469060,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06263231,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04784455,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05411744,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05218915,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04469127,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04469595,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05751226,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05340894,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02289209,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04684368,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04638647,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05143151,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05823922,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05299437,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03798223,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04146207,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06071091,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02270814,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04324034,RECRUITING,INTERVENTIONAL,TREATMENT
NCT01649830,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04294667,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05598203,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04974671,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06162572,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06059105,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04843696,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02389244,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06418035,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02276937,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02624804,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06279338,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02633059,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04297605,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05157971,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02722668,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04980495,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03838744,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03737786,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04803851,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05593653,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05400213,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05443087,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06474078,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05871671,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06436768,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05445076,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06376721,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04881682,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04944680,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06407232,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04337242,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04805788,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06238479,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04640337,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06330753,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05867849,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04249492,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05052879,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05794906,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03465111,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04163081,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04626934,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04329065,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04938973,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05956158,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04854083,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05957445,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05606380,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT01203839,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05856331,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05953103,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05589142,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05138601,RECRUITING,INTERVENTIONAL,TREATMENT
NCT01720836,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02172872,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04017338,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06122675,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06234124,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05920083,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04314492,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06232824,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05942157,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06155825,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06161870,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04576455,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02968212,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05744440,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05877638,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05141877,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05537623,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05014087,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04722237,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06338514,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05192317,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06200805,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05126199,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05972486,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06164327,RECRUITING,INTERVENTIONAL,TREATMENT
NCT01273168,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05473299,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03671044,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05642156,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06252298,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05181605,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05850650,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05898997,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05032846,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05508620,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05896800,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05163158,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06289673,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02481427,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04746183,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04276142,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04525014,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05798403,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02285439,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03633643,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06431854,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04062266,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05630534,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06297980,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06167681,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05769231,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06088433,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06478147,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04221555,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03482102,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05149391,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06244823,RECRUITING,INTERVENTIONAL,TREATMENT
NCT00626990,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04975399,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04983095,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06065813,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05533255,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06265727,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05811338,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06078111,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06253585,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06304103,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05002777,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04389281,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05373771,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05847608,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06173544,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04421495,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04613024,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06200922,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06412237,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03697850,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06354855,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06362629,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05996406,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02999087,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05200650,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06112314,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05924425,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05824390,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05638581,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06437964,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03410667,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04680000,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03781700,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04180241,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05805189,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06067334,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05878158,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02304913,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03092518,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04937699,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05527808,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03949387,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06456255,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04540302,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03230006,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05618327,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05166707,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05923541,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05194072,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03227757,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06172322,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05597202,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03246074,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04389632,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05129956,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03263429,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05275725,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05329571,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05774587,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03504826,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05371093,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05202704,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05530200,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03367052,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04477330,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04501718,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03972657,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04867707,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04504669,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06470360,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05444257,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06399224,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05434507,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06242288,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05893277,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06459830,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04003857,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03509558,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06304363,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02297438,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05968560,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03843463,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02332668,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05121064,RECRUITING,INTERVENTIONAL,TREATMENT
NCT01837862,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06351501,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03054519,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05877235,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05764954,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05693545,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04547959,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06174675,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05427201,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05360069,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05967884,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05511701,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05312398,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03312400,RECRUITING,INTERVENTIONAL,TREATMENT
NCT00929214,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03888105,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06095505,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04466735,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05563467,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03679546,RECRUITING,INTERVENTIONAL,TREATMENT
NCT01876355,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06387212,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02935517,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04487080,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04572295,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04519749,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02446236,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06214052,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05308446,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05676242,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03494322,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04045665,RECRUITING,INTERVENTIONAL,TREATMENT
NCT00512070,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04624399,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05374564,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03006432,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
